date,scenario,position,return,nav,trade_count,stop_exit_count
2024-03-26,six_all_etf_original_conditions,159985.SZ,0.0023430178069352436,11.390611805401862,132,24
2024-03-27,six_all_etf_original_conditions,159985.SZ,0.003740065451145469,11.433213439082655,132,24
2024-03-28,six_all_etf_original_conditions,CASH,0.0,11.433213439082655,133,25
2024-03-29,six_all_etf_original_conditions,518880.SH,0.0,11.433213439082655,134,25
2024-04-01,six_all_etf_original_conditions,518880.SH,0.005657432696059228,11.497896074613944,134,25
2024-04-02,six_all_etf_original_conditions,518880.SH,0.0007759456838021261,11.506817817445846,134,25
2024-04-03,six_all_etf_original_conditions,518880.SH,0.01395619306067064,11.667409188420084,134,25
2024-04-08,six_all_etf_original_conditions,518880.SH,0.023513668514624442,11.941752780501078,134,25
2024-04-09,six_all_etf_original_conditions,518880.SH,0.0028016436309301618,11.975209316120711,134,25
2024-04-10,six_all_etf_original_conditions,518880.SH,0.003538834047308592,12.017587594572246,134,25
2024-04-11,six_all_etf_original_conditions,518880.SH,-0.007423904974016349,11.928370166253224,134,25
2024-04-12,six_all_etf_original_conditions,518880.SH,0.029169783096484547,12.276318136697407,134,25
2024-04-15,six_all_etf_original_conditions,518880.SH,-0.015806686046511587,12.082270230103536,134,25
2024-04-16,six_all_etf_original_conditions,518880.SH,0.006461140852870528,12.16033547988268,134,25
2024-04-17,six_all_etf_original_conditions,518880.SH,0.0016507703595012302,12.18040940125446,134,25
2024-04-18,six_all_etf_original_conditions,518880.SH,-0.0029298663248489287,12.144722429926851,134,25
2024-04-19,six_all_etf_original_conditions,518880.SH,0.0047750229568410685,12.202713758334214,134,25
2024-04-22,six_all_etf_original_conditions,518880.SH,-0.01955766770243106,11.96405713758083,134,25
2024-04-23,six_all_etf_original_conditions,518880.SH,-0.02460850111856816,11.66963962412806,134,25
2024-04-24,six_all_etf_original_conditions,518880.SH,0.010512232415902156,11.792313588066715,134,25
2024-04-25,six_all_etf_original_conditions,518880.SH,0.000189143181388296,11.79454402377469,134,25
2024-04-26,six_all_etf_original_conditions,518880.SH,0.007753403933434155,11.885991887801687,134,25
2024-04-29,six_all_etf_original_conditions,518880.SH,-0.006567836367048274,11.807926638022542,134,25
2024-04-30,six_all_etf_original_conditions,518880.SH,-0.001511144692104227,11.790083152358738,134,25
2024-05-06,six_all_etf_original_conditions,159985.SZ,-0.006053726825577033,11.71870920970352,135,25
2024-05-07,six_all_etf_original_conditions,159985.SZ,0.031639928698752096,12.08948833353995,135,25
2024-05-08,six_all_etf_original_conditions,159985.SZ,0.0030237580993521807,12.126044021805516,135,25
2024-05-09,six_all_etf_original_conditions,159985.SZ,-0.0051679586563307955,12.063377127635977,135,25
2024-05-10,six_all_etf_original_conditions,159985.SZ,-0.015151515151515249,11.880598686308158,135,25
2024-05-13,six_all_etf_original_conditions,159985.SZ,0.009230769230769154,11.990265751104848,135,25
2024-05-14,six_all_etf_original_conditions,159985.SZ,-0.00391986062717764,11.943265580477696,135,25
2024-05-15,six_all_etf_original_conditions,159985.SZ,0.00655881066899866,12.021599198189618,135,25
2024-05-16,six_all_etf_original_conditions,159985.SZ,-0.0017376194613379914,12.000710233466439,135,25
2024-05-17,six_all_etf_original_conditions,159985.SZ,0.011749347258485754,12.1417107453479,135,25
2024-05-20,six_all_etf_original_conditions,159985.SZ,-0.0034408602150537426,12.099932815901543,135,25
2024-05-21,six_all_etf_original_conditions,159985.SZ,0.0008631851532152623,12.110377298263131,135,25
2024-05-22,six_all_etf_original_conditions,159985.SZ,0.00819318671841307,12.209599880698232,135,25
2024-05-23,six_all_etf_original_conditions,159985.SZ,0.0012831479897348341,12.225266604240616,135,25
2024-05-24,six_all_etf_original_conditions,159985.SZ,-0.008116189662537465,12.126044021805514,135,25
2024-05-27,six_all_etf_original_conditions,159941.SZ,-0.0008613264427218548,12.115599539443924,136,25
2024-05-28,six_all_etf_original_conditions,159941.SZ,0.0038610038610038533,12.162377916044093,136,25
2024-05-29,six_all_etf_original_conditions,159941.SZ,-0.004807692307692402,12.10390494529388,136,25
2024-05-30,six_all_etf_original_conditions,159941.SZ,-0.009661835748792313,11.986959003793457,136,25
2024-05-31,six_all_etf_original_conditions,159941.SZ,-0.005853658536585371,11.916791438893203,136,25
2024-06-03,six_all_etf_original_conditions,159941.SZ,0.0058881256133465065,11.986959003793459,136,25
2024-06-04,six_all_etf_original_conditions,159941.SZ,-0.0039024390243902474,11.940180627193289,136,25
2024-06-05,six_all_etf_original_conditions,159941.SZ,0.007835455435847294,12.03373738039363,136,25
2024-06-06,six_all_etf_original_conditions,159941.SZ,0.02137998056365409,12.291018451694564,136,25
2024-06-07,six_all_etf_original_conditions,159941.SZ,0.0,12.291018451694564,136,25
2024-06-11,six_all_etf_original_conditions,159941.SZ,0.0019029495718363432,12.314407639994648,136,25
2024-06-12,six_all_etf_original_conditions,159941.SZ,0.008547008547008739,12.419658987345032,136,25
2024-06-13,six_all_etf_original_conditions,159941.SZ,0.0197740112994349,12.665245464495921,136,25
2024-06-14,six_all_etf_original_conditions,159941.SZ,0.0,12.665245464495921,136,25
2024-06-17,six_all_etf_original_conditions,159941.SZ,0.004616805170821969,12.723718435246136,136,25
2024-06-18,six_all_etf_original_conditions,159941.SZ,0.012867647058823595,12.88744275334673,136,25
2024-06-19,six_all_etf_original_conditions,159941.SZ,0.0,12.88744275334673,136,25
2024-06-20,six_all_etf_original_conditions,159941.SZ,0.005444646098003547,12.957610318246985,136,25
2024-06-21,six_all_etf_original_conditions,159941.SZ,-0.012635379061371799,12.793886000146392,136,25
2024-06-24,six_all_etf_original_conditions,159941.SZ,-0.003656307129798919,12.747107623546222,136,25
2024-06-25,six_all_etf_original_conditions,159941.SZ,-0.01192660550458724,12.59507789959567,136,25
2024-06-26,six_all_etf_original_conditions,159941.SZ,0.01578458681522754,12.793886000146392,136,25
2024-06-27,six_all_etf_original_conditions,159941.SZ,-0.000914076782449813,12.782191405996349,136,25
2024-06-28,six_all_etf_original_conditions,159941.SZ,0.012808783165599191,12.945915724096942,136,25
2024-07-01,six_all_etf_original_conditions,159941.SZ,-0.0018066847335139746,12.922526535796857,136,25
2024-07-02,six_all_etf_original_conditions,159941.SZ,0.0018099547511312153,12.945915724096942,136,25
2024-07-03,six_all_etf_original_conditions,159941.SZ,0.02168021680216814,13.22658598369796,136,25
2024-07-04,six_all_etf_original_conditions,159941.SZ,0.0035366931918656697,13.273364360298132,136,25
2024-07-05,six_all_etf_original_conditions,159941.SZ,0.007929515418502175,13.378615707648512,136,25
2024-07-08,six_all_etf_original_conditions,159941.SZ,0.009615384615384803,13.507256243298981,136,25
2024-07-09,six_all_etf_original_conditions,159941.SZ,0.0043290043290042934,13.565729214049192,136,25
2024-07-10,six_all_etf_original_conditions,513520.SH,-0.007758620689655049,13.460477866698811,137,25
2024-07-11,six_all_etf_original_conditions,513520.SH,-0.00694006309148254,13.367061301062417,137,25
2024-07-12,six_all_etf_original_conditions,CASH,0.0,13.367061301062417,138,26
2024-07-15,six_all_etf_original_conditions,159941.SZ,0.0,13.367061301062417,139,26
2024-07-16,six_all_etf_original_conditions,159941.SZ,-0.0017331022530329143,13.343894817005117,139,26
2024-07-17,six_all_etf_original_conditions,513520.SH,-0.01041666666666663,13.204895912661314,140,26
2024-07-18,six_all_etf_original_conditions,513520.SH,-0.016447368421052544,12.987710124624122,140,26
2024-07-19,six_all_etf_original_conditions,513520.SH,-0.014715719063545185,12.796586631151392,140,26
2024-07-22,six_all_etf_original_conditions,513520.SH,-0.01154107264086901,12.6489002952861,140,26
2024-07-23,six_all_etf_original_conditions,513520.SH,0.007554945054945028,12.744462042022466,140,26
2024-07-24,six_all_etf_original_conditions,513520.SH,-0.008179959100204526,12.640212863764614,140,26
2024-07-25,six_all_etf_original_conditions,CASH,0.0,12.640212863764614,141,27
2024-07-26,six_all_etf_original_conditions,518880.SH,0.0,12.640212863764614,142,27
2024-07-29,six_all_etf_original_conditions,518880.SH,0.006915887850467373,12.727631158336445,142,27
2024-07-30,six_all_etf_original_conditions,518880.SH,0.0012994245405606453,12.744169754606792,142,27
2024-07-31,six_all_etf_original_conditions,518880.SH,0.007786429365962189,12.84340133222887,142,27
2024-08-01,six_all_etf_original_conditions,518880.SH,0.008094186902134037,12.947358223071047,142,27
2024-08-02,six_all_etf_original_conditions,518880.SH,0.0045620437956204185,13.006424638322283,142,27
2024-08-05,six_all_etf_original_conditions,518880.SH,-0.02524977293369668,12.678015369525408,142,27
2024-08-06,six_all_etf_original_conditions,518880.SH,-0.007267983600447225,12.585871761733479,142,27
2024-08-07,six_all_etf_original_conditions,CASH,0.004693073024216288,12.644938176984716,143,27
2024-08-08,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-09,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-12,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-13,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-14,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-15,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-16,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-19,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-20,six_all_etf_original_conditions,CASH,0.0,12.644938176984716,143,27
2024-08-21,six_all_etf_original_conditions,518880.SH,0.0,12.644938176984716,144,27
2024-08-22,six_all_etf_original_conditions,518880.SH,-0.0025284450063211006,12.61296614619588,144,27
2024-08-23,six_all_etf_original_conditions,518880.SH,-0.0034401593336954583,12.56957553298246,144,27
2024-08-26,six_all_etf_original_conditions,518880.SH,0.006177325581395499,12.647221893469636,144,27
2024-08-27,six_all_etf_original_conditions,518880.SH,-0.0007222824124233362,12.638087027529968,144,27
2024-08-28,six_all_etf_original_conditions,518880.SH,-0.0010842067220817597,12.624384728620466,144,27
2024-08-29,six_all_etf_original_conditions,518880.SH,0.0012662807525327668,12.640370744014888,144,27
2024-08-30,six_all_etf_original_conditions,513030.SH,-0.0023486901535682003,12.610682429710968,145,27
2024-09-02,six_all_etf_original_conditions,513030.SH,0.002830856334041121,12.646381459943695,145,27
2024-09-03,six_all_etf_original_conditions,513030.SH,0.004234297812279575,12.699930005292789,145,27
2024-09-04,six_all_etf_original_conditions,513030.SH,-0.028109627547435068,12.342939702965513,145,27
2024-09-05,six_all_etf_original_conditions,513030.SH,0.005061460592913791,12.405413005872784,145,27
2024-09-06,six_all_etf_original_conditions,513030.SH,0.0021582733812950394,12.43218727854733,145,27
2024-09-09,six_all_etf_original_conditions,513030.SH,-0.011486001435750182,12.28939115761642,145,27
2024-09-10,six_all_etf_original_conditions,513030.SH,0.002904865649963728,12.325090187849147,145,27
2024-09-11,six_all_etf_original_conditions,513030.SH,-0.006517016654598029,12.244767369825512,145,27
2024-09-12,six_all_etf_original_conditions,159985.SZ,0.010204081632652962,12.369713975640057,146,27
2024-09-13,six_all_etf_original_conditions,159985.SZ,0.007759958613553941,12.465702444152523,146,27
2024-09-18,six_all_etf_original_conditions,159985.SZ,0.022073921971252686,12.7408693872216,146,27
2024-09-19,six_all_etf_original_conditions,159985.SZ,-0.02209944751381221,12.45930321291836,146,27
2024-09-20,six_all_etf_original_conditions,159985.SZ,0.0,12.45930321291836,146,27
2024-09-23,six_all_etf_original_conditions,159985.SZ,-0.0035952747817155073,12.414508594279209,146,27
2024-09-24,six_all_etf_original_conditions,159985.SZ,0.013917525773196049,12.587287837601654,146,27
2024-09-25,six_all_etf_original_conditions,159985.SZ,-0.013726487036095691,12.41450859427921,146,27
2024-09-26,six_all_etf_original_conditions,159985.SZ,0.015979381443299134,12.612884762538313,146,27
2024-09-27,six_all_etf_original_conditions,159915.SZ,-0.007610350076103556,12.516896294025845,147,27
2024-09-30,six_all_etf_original_conditions,159915.SZ,0.19999999999999996,15.020275552831013,147,27
2024-10-08,six_all_etf_original_conditions,518880.SH,0.19982078853046592,18.021638857742587,148,27
2024-10-09,six_all_etf_original_conditions,518880.SH,-0.012950647532376736,17.78824696494018,148,27
2024-10-10,six_all_etf_original_conditions,518880.SH,0.006382978723404431,17.901788966844055,148,27
2024-10-11,six_all_etf_original_conditions,518880.SH,0.0110993657505285,18.100487470175832,148,27
2024-10-14,six_all_etf_original_conditions,518880.SH,0.010454783063251538,18.289724140015622,148,27
2024-10-15,six_all_etf_original_conditions,518880.SH,0.0,18.289724140015622,148,27
2024-10-16,six_all_etf_original_conditions,518880.SH,0.014657699603379815,18.557809422288656,148,27
2024-10-17,six_all_etf_original_conditions,159941.SZ,0.0035690006798096974,18.624042256732583,149,27
2024-10-18,six_all_etf_original_conditions,518880.SH,-0.007246376811594235,18.489085428785245,150,27
2024-10-21,six_all_etf_original_conditions,518880.SH,0.01261564339781307,18.7223371373065,150,27
2024-10-22,six_all_etf_original_conditions,518880.SH,-0.00033222591362125353,18.716117091745932,150,27
2024-10-23,six_all_etf_original_conditions,518880.SH,0.006314390162844852,18.834297957396704,150,27
2024-10-24,six_all_etf_original_conditions,518880.SH,-0.010072655217965631,18.64458656779941,150,27
2024-10-25,six_all_etf_original_conditions,518880.SH,0.000500417014178467,18.653916636140263,150,27
2024-10-28,six_all_etf_original_conditions,518880.SH,0.0031677225741915116,18.713007068965652,150,27
2024-10-29,six_all_etf_original_conditions,518880.SH,0.008475984709988227,18.871618230760106,150,27
2024-10-30,six_all_etf_original_conditions,518880.SH,0.011865524060646004,19.095539870940517,150,27
2024-10-31,six_all_etf_original_conditions,518880.SH,-0.006026058631921849,18.98046902807003,150,27
2024-11-01,six_all_etf_original_conditions,159915.SZ,-0.008520399803375378,18.818747843495288,151,27
2024-11-04,six_all_etf_original_conditions,518880.SH,0.02927063339731273,19.369584512618708,152,27
2024-11-05,six_all_etf_original_conditions,518880.SH,0.0,19.369584512618708,152,27
2024-11-06,six_all_etf_original_conditions,518880.SH,-0.0019980019980020414,19.330884044062028,152,27
2024-11-07,six_all_etf_original_conditions,518880.SH,-0.02235568902235563,18.89872881184576,152,27
2024-11-08,six_all_etf_original_conditions,518880.SH,0.006484641638225153,19.02128029560858,152,27
2024-11-11,six_all_etf_original_conditions,159941.SZ,0.0011868429976265027,19.043855568933314,153,27
2024-11-12,six_all_etf_original_conditions,159915.SZ,0.0017271157167531026,19.076746511193996,154,27
2024-11-13,six_all_etf_original_conditions,159915.SZ,0.011513859275053218,19.296393485949746,154,27
2024-11-14,six_all_etf_original_conditions,159915.SZ,-0.03541315345699836,18.613047342265183,154,27
2024-11-15,six_all_etf_original_conditions,CASH,0.0,18.613047342265183,155,28
2024-11-18,six_all_etf_original_conditions,159941.SZ,0.0,18.613047342265183,156,28
2024-11-19,six_all_etf_original_conditions,159941.SZ,0.0026548672566373277,18.662462512200403,156,28
2024-11-20,six_all_etf_original_conditions,159915.SZ,0.010591350397175736,18.860123191941273,157,28
2024-11-21,six_all_etf_original_conditions,159941.SZ,0.0,18.860123191941273,158,28
2024-11-22,six_all_etf_original_conditions,159941.SZ,0.009683098591549477,19.042747624257608,158,28
2024-11-25,six_all_etf_original_conditions,159941.SZ,0.007846556233652935,19.192167614334608,158,28
2024-11-26,six_all_etf_original_conditions,159941.SZ,0.0,19.192167614334608,158,28
2024-11-27,six_all_etf_original_conditions,159941.SZ,0.0017301038062282892,19.22537205657394,158,28
2024-11-28,six_all_etf_original_conditions,159941.SZ,-0.002590673575129432,19.175565393214942,158,28
2024-11-29,six_all_etf_original_conditions,159941.SZ,-0.0008658008658010141,19.158963172095273,158,28
2024-12-02,six_all_etf_original_conditions,159941.SZ,0.005199306759098743,19.258576498813273,158,28
2024-12-03,six_all_etf_original_conditions,159941.SZ,0.01724137931034475,19.590620921206604,158,28
2024-12-04,six_all_etf_original_conditions,159941.SZ,0.005084745762711895,19.690234247924604,158,28
