date,window,variant,drawdown
2021-11-30,10Y,baseline_all_10_pairs,0.0
2021-12-01,10Y,baseline_all_10_pairs,-0.005207516405056789
2021-12-02,10Y,baseline_all_10_pairs,-0.021257370673123277
2021-12-03,10Y,baseline_all_10_pairs,-0.0241351180844106
2021-12-06,10Y,baseline_all_10_pairs,-0.04269702718049373
2021-12-07,10Y,baseline_all_10_pairs,-0.06889113629340571
2021-12-08,10Y,baseline_all_10_pairs,-0.06816130876463966
2021-12-09,10Y,baseline_all_10_pairs,-0.08043257592864395
2021-12-10,10Y,baseline_all_10_pairs,-0.08039469702725366
2021-12-13,10Y,baseline_all_10_pairs,-0.0850146873974077
2021-12-14,10Y,baseline_all_10_pairs,-0.09099503352016602
2021-12-15,10Y,baseline_all_10_pairs,-0.09182246566830832
2021-12-16,10Y,baseline_all_10_pairs,-0.09612774200011587
2021-12-17,10Y,baseline_all_10_pairs,-0.09559547254084477
2021-12-20,10Y,baseline_all_10_pairs,-0.07051872074008003
2021-12-21,10Y,baseline_all_10_pairs,-0.07042376517967674
2021-12-22,10Y,baseline_all_10_pairs,-0.08105929902524833
2021-12-23,10Y,baseline_all_10_pairs,-0.07347715007767064
2021-12-24,10Y,baseline_all_10_pairs,-0.04642430745258397
2021-12-27,10Y,baseline_all_10_pairs,-0.049471990144564715
2021-12-28,10Y,baseline_all_10_pairs,-0.0529192020667798
2021-12-29,10Y,baseline_all_10_pairs,-0.041903157610999386
2021-12-30,10Y,baseline_all_10_pairs,-0.047283409981696556
2021-12-31,10Y,baseline_all_10_pairs,-0.03776197205386855
2022-01-04,10Y,baseline_all_10_pairs,-0.00723218516256241
2022-01-05,10Y,baseline_all_10_pairs,0.0
2022-01-06,10Y,baseline_all_10_pairs,0.0
2022-01-07,10Y,baseline_all_10_pairs,0.0
2022-01-10,10Y,baseline_all_10_pairs,0.0
2022-01-11,10Y,baseline_all_10_pairs,0.0
2022-01-12,10Y,baseline_all_10_pairs,-0.026553197220547498
2022-01-13,10Y,baseline_all_10_pairs,-0.02174892427843511
2022-01-14,10Y,baseline_all_10_pairs,-0.0424452536432951
2022-01-17,10Y,baseline_all_10_pairs,-0.050366806713137535
2022-01-18,10Y,baseline_all_10_pairs,-0.037596702125388015
2022-01-19,10Y,baseline_all_10_pairs,-0.015160967885706866
2022-01-20,10Y,baseline_all_10_pairs,-0.00010149275490645149
2022-01-21,10Y,baseline_all_10_pairs,0.0
2022-01-24,10Y,baseline_all_10_pairs,-0.010190512039953914
2022-01-25,10Y,baseline_all_10_pairs,-0.0036384991247953025
2022-01-26,10Y,baseline_all_10_pairs,-0.004078312326176614
2022-01-27,10Y,baseline_all_10_pairs,0.0
2022-01-28,10Y,baseline_all_10_pairs,-0.020969849514859695
2022-02-07,10Y,baseline_all_10_pairs,-0.014640883950254646
2022-02-08,10Y,baseline_all_10_pairs,-0.016428719045949558
2022-02-09,10Y,baseline_all_10_pairs,-0.02646483845780978
2022-02-10,10Y,baseline_all_10_pairs,-0.020425515228325586
2022-02-11,10Y,baseline_all_10_pairs,-0.0032275172334426117
2022-02-14,10Y,baseline_all_10_pairs,-0.010971501752153223
2022-02-15,10Y,baseline_all_10_pairs,-0.021742054792237564
2022-02-16,10Y,baseline_all_10_pairs,-0.02444481233856377
2022-02-17,10Y,baseline_all_10_pairs,-0.030581930297666426
2022-02-18,10Y,baseline_all_10_pairs,-0.021041804172357237
2022-02-21,10Y,baseline_all_10_pairs,-0.019307211020398007
2022-02-22,10Y,baseline_all_10_pairs,-0.019093958983743886
2022-02-23,10Y,baseline_all_10_pairs,-0.025596339223156517
2022-02-24,10Y,baseline_all_10_pairs,-0.02684827543031565
2022-02-25,10Y,baseline_all_10_pairs,-0.0467713156693218
2022-02-28,10Y,baseline_all_10_pairs,-0.048126125391637076
2022-03-01,10Y,baseline_all_10_pairs,-0.061024869320194686
2022-03-02,10Y,baseline_all_10_pairs,-0.05768085275888124
2022-03-03,10Y,baseline_all_10_pairs,-0.06323919284423685
2022-03-04,10Y,baseline_all_10_pairs,-0.06544500621020988
2022-03-07,10Y,baseline_all_10_pairs,-0.059314091278192205
2022-03-08,10Y,baseline_all_10_pairs,-0.07345636861381022
2022-03-09,10Y,baseline_all_10_pairs,-0.07523362078583873
2022-03-10,10Y,baseline_all_10_pairs,-0.0633192206885872
2022-03-11,10Y,baseline_all_10_pairs,-0.05841137941131391
2022-03-14,10Y,baseline_all_10_pairs,-0.06492130357889869
2022-03-15,10Y,baseline_all_10_pairs,-0.04335938004808049
2022-03-16,10Y,baseline_all_10_pairs,-0.033256538565806903
2022-03-17,10Y,baseline_all_10_pairs,-0.022709753709012404
2022-03-18,10Y,baseline_all_10_pairs,-0.02920400869969464
2022-03-21,10Y,baseline_all_10_pairs,-0.0300699816579878
2022-03-22,10Y,baseline_all_10_pairs,-0.04220667091868979
2022-03-23,10Y,baseline_all_10_pairs,-0.03871092828280909
2022-03-24,10Y,baseline_all_10_pairs,-0.03447808860253043
2022-03-25,10Y,baseline_all_10_pairs,-0.04610337194569347
2022-03-28,10Y,baseline_all_10_pairs,-0.06255990654642418
2022-03-29,10Y,baseline_all_10_pairs,-0.05894868545929466
2022-03-30,10Y,baseline_all_10_pairs,-0.041683727472940135
2022-03-31,10Y,baseline_all_10_pairs,-0.0465082443231295
2022-04-01,10Y,baseline_all_10_pairs,-0.04948766732418297
2022-04-06,10Y,baseline_all_10_pairs,-0.06292107497880706
2022-04-07,10Y,baseline_all_10_pairs,-0.06316505732052113
2022-04-08,10Y,baseline_all_10_pairs,-0.058863668710542605
2022-04-11,10Y,baseline_all_10_pairs,-0.06365157170055191
2022-04-12,10Y,baseline_all_10_pairs,-0.06064901775756515
2022-04-13,10Y,baseline_all_10_pairs,-0.03865597064837456
2022-04-14,10Y,baseline_all_10_pairs,-0.03242708509971859
2022-04-15,10Y,baseline_all_10_pairs,-0.012429517948978841
2022-04-18,10Y,baseline_all_10_pairs,-0.04562427820289339
2022-04-19,10Y,baseline_all_10_pairs,-0.06055522521098533
2022-04-20,10Y,baseline_all_10_pairs,-0.05053594191549926
2022-04-21,10Y,baseline_all_10_pairs,-0.017780196408017757
2022-04-22,10Y,baseline_all_10_pairs,0.0
2022-04-25,10Y,baseline_all_10_pairs,0.0
2022-04-26,10Y,baseline_all_10_pairs,0.0
2022-04-27,10Y,baseline_all_10_pairs,-0.032852227287594626
2022-04-28,10Y,baseline_all_10_pairs,-0.015321410307397754
2022-04-29,10Y,baseline_all_10_pairs,-0.0414665388877401
2022-05-05,10Y,baseline_all_10_pairs,-0.05745821630989967
2022-05-06,10Y,baseline_all_10_pairs,-0.07089270600821929
2022-05-09,10Y,baseline_all_10_pairs,-0.08649259239270801
2022-05-10,10Y,baseline_all_10_pairs,-0.09457233829195721
2022-05-11,10Y,baseline_all_10_pairs,-0.08947526972902886
2022-05-12,10Y,baseline_all_10_pairs,-0.0981614262958792
2022-05-13,10Y,baseline_all_10_pairs,-0.10542518815627067
2022-05-16,10Y,baseline_all_10_pairs,-0.10640027999196211
2022-05-17,10Y,baseline_all_10_pairs,-0.10422867657280144
2022-05-18,10Y,baseline_all_10_pairs,-0.1012329966200729
2022-05-19,10Y,baseline_all_10_pairs,-0.09523754294110576
2022-05-20,10Y,baseline_all_10_pairs,-0.1017618473083054
2022-05-23,10Y,baseline_all_10_pairs,-0.08708190395795556
2022-05-24,10Y,baseline_all_10_pairs,-0.10342156798988045
2022-05-25,10Y,baseline_all_10_pairs,-0.0939135779854906
2022-05-26,10Y,baseline_all_10_pairs,-0.09002154412836982
2022-05-27,10Y,baseline_all_10_pairs,-0.0963954460905172
2022-05-30,10Y,baseline_all_10_pairs,-0.09228720376709065
2022-05-31,10Y,baseline_all_10_pairs,-0.09311204147883467
2022-06-01,10Y,baseline_all_10_pairs,-0.08731866923345044
2022-06-02,10Y,baseline_all_10_pairs,-0.07795787736793147
2022-06-06,10Y,baseline_all_10_pairs,-0.06933437371109086
2022-06-07,10Y,baseline_all_10_pairs,-0.07530774257604422
2022-06-08,10Y,baseline_all_10_pairs,-0.08205410181211403
2022-06-09,10Y,baseline_all_10_pairs,-0.08274163765994691
2022-06-10,10Y,baseline_all_10_pairs,-0.08274163765994691
2022-06-13,10Y,baseline_all_10_pairs,-0.07192025908543587
2022-06-14,10Y,baseline_all_10_pairs,-0.08180079962524811
2022-06-15,10Y,baseline_all_10_pairs,-0.08475361596636899
2022-06-16,10Y,baseline_all_10_pairs,-0.07122220844174432
2022-06-17,10Y,baseline_all_10_pairs,-0.06006792777461023
2022-06-20,10Y,baseline_all_10_pairs,-0.03813657681931382
2022-06-21,10Y,baseline_all_10_pairs,-0.04461914261984634
2022-06-22,10Y,baseline_all_10_pairs,-0.03912865471065108
2022-06-23,10Y,baseline_all_10_pairs,-0.024164999786114416
2022-06-24,10Y,baseline_all_10_pairs,-0.014515914501358917
2022-06-27,10Y,baseline_all_10_pairs,-0.025156090441076695
2022-06-28,10Y,baseline_all_10_pairs,-0.039716662258427515
2022-06-29,10Y,baseline_all_10_pairs,-0.046504803181429466
2022-06-30,10Y,baseline_all_10_pairs,-0.043391216952317735
2022-07-01,10Y,baseline_all_10_pairs,-0.05256957576153576
2022-07-04,10Y,baseline_all_10_pairs,-0.04577504948732691
2022-07-05,10Y,baseline_all_10_pairs,-0.04764803547496499
2022-07-06,10Y,baseline_all_10_pairs,-0.040203502396157664
2022-07-07,10Y,baseline_all_10_pairs,-0.026724148792870217
2022-07-08,10Y,baseline_all_10_pairs,-0.03119575409079145
2022-07-11,10Y,baseline_all_10_pairs,-0.036554128181241596
2022-07-12,10Y,baseline_all_10_pairs,-0.049744356510537435
2022-07-13,10Y,baseline_all_10_pairs,-0.05091496278871099
2022-07-14,10Y,baseline_all_10_pairs,-0.020286580876044624
2022-07-15,10Y,baseline_all_10_pairs,-0.022826305553860893
2022-07-18,10Y,baseline_all_10_pairs,-0.022903042214332592
2022-07-19,10Y,baseline_all_10_pairs,-0.00865959446762854
2022-07-20,10Y,baseline_all_10_pairs,0.0
2022-07-21,10Y,baseline_all_10_pairs,0.0
2022-07-22,10Y,baseline_all_10_pairs,-0.011553604295510111
2022-07-25,10Y,baseline_all_10_pairs,-0.021076644345721873
2022-07-26,10Y,baseline_all_10_pairs,-0.015168439920230536
2022-07-27,10Y,baseline_all_10_pairs,0.0
2022-07-28,10Y,baseline_all_10_pairs,0.0
2022-07-29,10Y,baseline_all_10_pairs,0.0
2022-08-01,10Y,baseline_all_10_pairs,-0.02216126758828274
2022-08-02,10Y,baseline_all_10_pairs,-0.037959855167883916
2022-08-03,10Y,baseline_all_10_pairs,-0.01978313395170528
2022-08-04,10Y,baseline_all_10_pairs,-0.017206246258649305
2022-08-05,10Y,baseline_all_10_pairs,-0.013661739387018534
2022-08-08,10Y,baseline_all_10_pairs,0.0
2022-08-09,10Y,baseline_all_10_pairs,-0.0041551008495771535
2022-08-10,10Y,baseline_all_10_pairs,0.0
2022-08-11,10Y,baseline_all_10_pairs,-0.018266301888363645
2022-08-12,10Y,baseline_all_10_pairs,-0.015387277781044983
2022-08-15,10Y,baseline_all_10_pairs,-0.019063370324097106
2022-08-16,10Y,baseline_all_10_pairs,-0.022092061717379763
2022-08-17,10Y,baseline_all_10_pairs,-0.03919512890483545
2022-08-18,10Y,baseline_all_10_pairs,-0.04324871707097944
2022-08-19,10Y,baseline_all_10_pairs,-0.03918735865131395
2022-08-22,10Y,baseline_all_10_pairs,-0.044124565253862436
2022-08-23,10Y,baseline_all_10_pairs,-0.04601963396209041
2022-08-24,10Y,baseline_all_10_pairs,-0.07294014545386862
2022-08-25,10Y,baseline_all_10_pairs,-0.06205401065761662
2022-08-26,10Y,baseline_all_10_pairs,-0.06032330651577156
2022-08-29,10Y,baseline_all_10_pairs,-0.06562774249799808
2022-08-30,10Y,baseline_all_10_pairs,-0.062353776356472435
2022-08-31,10Y,baseline_all_10_pairs,-0.015146762951246062
2022-09-01,10Y,baseline_all_10_pairs,-0.02055193315573922
2022-09-02,10Y,baseline_all_10_pairs,-0.035747423686014135
2022-09-05,10Y,baseline_all_10_pairs,-0.042120359519016715
2022-09-06,10Y,baseline_all_10_pairs,-0.05018347572838
2022-09-07,10Y,baseline_all_10_pairs,-0.060295859891172476
2022-09-08,10Y,baseline_all_10_pairs,-0.04414126067496238
2022-09-09,10Y,baseline_all_10_pairs,-0.03605872077113992
2022-09-13,10Y,baseline_all_10_pairs,-0.03279491529321754
2022-09-14,10Y,baseline_all_10_pairs,-0.023076887327259654
2022-09-15,10Y,baseline_all_10_pairs,0.0
2022-09-16,10Y,baseline_all_10_pairs,-0.000553679971506682
2022-09-19,10Y,baseline_all_10_pairs,0.0
2022-09-20,10Y,baseline_all_10_pairs,-0.009439259707449299
2022-09-21,10Y,baseline_all_10_pairs,-0.0024498886985722113
2022-09-22,10Y,baseline_all_10_pairs,-0.005969786797787147
2022-09-23,10Y,baseline_all_10_pairs,0.0
2022-09-26,10Y,baseline_all_10_pairs,-0.01440375071804434
2022-09-27,10Y,baseline_all_10_pairs,-0.02611510429407171
2022-09-28,10Y,baseline_all_10_pairs,-0.012100666347641398
2022-09-29,10Y,baseline_all_10_pairs,-0.0217289406342146
2022-09-30,10Y,baseline_all_10_pairs,-0.008832686773581289
2022-10-10,10Y,baseline_all_10_pairs,-0.010490194956508492
2022-10-11,10Y,baseline_all_10_pairs,-0.016703568549122028
2022-10-12,10Y,baseline_all_10_pairs,-0.03560764995693122
2022-10-13,10Y,baseline_all_10_pairs,-0.05316439769902637
2022-10-14,10Y,baseline_all_10_pairs,-0.05353906971088629
2022-10-17,10Y,baseline_all_10_pairs,-0.06869175661553861
2022-10-18,10Y,baseline_all_10_pairs,-0.0696187160076781
2022-10-19,10Y,baseline_all_10_pairs,-0.06212648865600923
2022-10-20,10Y,baseline_all_10_pairs,-0.06432781833723822
2022-10-21,10Y,baseline_all_10_pairs,-0.06167442749380825
2022-10-24,10Y,baseline_all_10_pairs,-0.04890701786776597
2022-10-25,10Y,baseline_all_10_pairs,-0.058836375781046724
2022-10-26,10Y,baseline_all_10_pairs,-0.03745770177765939
2022-10-27,10Y,baseline_all_10_pairs,-0.04414459053845887
2022-10-28,10Y,baseline_all_10_pairs,-0.057726446196978976
2022-10-31,10Y,baseline_all_10_pairs,-0.03867379175767138
2022-11-01,10Y,baseline_all_10_pairs,-0.057864637013174236
2022-11-02,10Y,baseline_all_10_pairs,-0.05462985753160565
2022-11-03,10Y,baseline_all_10_pairs,-0.03889433891815486
2022-11-04,10Y,baseline_all_10_pairs,-0.0489547820749493
2022-11-07,10Y,baseline_all_10_pairs,-0.051627104956866066
2022-11-08,10Y,baseline_all_10_pairs,-0.04772858860735574
2022-11-09,10Y,baseline_all_10_pairs,-0.04378492891278396
2022-11-10,10Y,baseline_all_10_pairs,-0.052775524226681414
2022-11-11,10Y,baseline_all_10_pairs,-0.07387890590848167
2022-11-14,10Y,baseline_all_10_pairs,-0.07467959040518612
2022-11-15,10Y,baseline_all_10_pairs,-0.07467959040518612
2022-11-16,10Y,baseline_all_10_pairs,-0.07011758432201276
2022-11-17,10Y,baseline_all_10_pairs,-0.08017232052661472
2022-11-18,10Y,baseline_all_10_pairs,-0.08746592191789893
2022-11-21,10Y,baseline_all_10_pairs,-0.10131188009699665
2022-11-22,10Y,baseline_all_10_pairs,-0.08378357318809881
2022-11-23,10Y,baseline_all_10_pairs,-0.0820888329176439
2022-11-24,10Y,baseline_all_10_pairs,-0.085594173373433
2022-11-25,10Y,baseline_all_10_pairs,-0.06674726992241731
2022-11-28,10Y,baseline_all_10_pairs,-0.07744518773359299
2022-11-29,10Y,baseline_all_10_pairs,-0.05566756784650051
2022-11-30,10Y,baseline_all_10_pairs,-0.05831531224894948
2022-12-01,10Y,baseline_all_10_pairs,-0.06377249470320234
2022-12-02,10Y,baseline_all_10_pairs,-0.07047334721175058
2022-12-05,10Y,baseline_all_10_pairs,-0.04633188875698002
2022-12-06,10Y,baseline_all_10_pairs,-0.043485080240544316
2022-12-07,10Y,baseline_all_10_pairs,-0.04758431653967432
2022-12-08,10Y,baseline_all_10_pairs,-0.043645971899882285
2022-12-09,10Y,baseline_all_10_pairs,-0.03082124647413287
2022-12-12,10Y,baseline_all_10_pairs,-0.0375629141709618
2022-12-13,10Y,baseline_all_10_pairs,-0.03039378582385388
2022-12-14,10Y,baseline_all_10_pairs,-0.0211147160160573
2022-12-15,10Y,baseline_all_10_pairs,-0.027377580460220208
2022-12-16,10Y,baseline_all_10_pairs,-0.015512999827628882
2022-12-19,10Y,baseline_all_10_pairs,-0.0070604546882298
2022-12-20,10Y,baseline_all_10_pairs,-0.016847640843587808
2022-12-21,10Y,baseline_all_10_pairs,-0.00624936966602363
2022-12-22,10Y,baseline_all_10_pairs,0.0
2022-12-23,10Y,baseline_all_10_pairs,0.0
2022-12-26,10Y,baseline_all_10_pairs,-0.023893577969516855
2022-12-27,10Y,baseline_all_10_pairs,-0.020760986670548265
2022-12-28,10Y,baseline_all_10_pairs,-0.011325332259682686
2022-12-29,10Y,baseline_all_10_pairs,-0.01626555204810398
2022-12-30,10Y,baseline_all_10_pairs,-0.0144667117658418
2023-01-03,10Y,baseline_all_10_pairs,-0.03406612356855121
2023-01-04,10Y,baseline_all_10_pairs,-0.030271359213894344
2023-01-05,10Y,baseline_all_10_pairs,-0.022090414157622917
2023-01-06,10Y,baseline_all_10_pairs,-0.019554357482499785
2023-01-09,10Y,baseline_all_10_pairs,-0.014259471130989021
2023-01-10,10Y,baseline_all_10_pairs,0.0
2023-01-11,10Y,baseline_all_10_pairs,-0.008530290100301374
2023-01-12,10Y,baseline_all_10_pairs,-0.0011954594965585263
2023-01-13,10Y,baseline_all_10_pairs,0.0
2023-01-16,10Y,baseline_all_10_pairs,0.0
2023-01-17,10Y,baseline_all_10_pairs,0.0
2023-01-18,10Y,baseline_all_10_pairs,-0.005580091149453903
2023-01-19,10Y,baseline_all_10_pairs,-0.002250792274127056
2023-01-20,10Y,baseline_all_10_pairs,-0.005160492855699195
2023-01-30,10Y,baseline_all_10_pairs,0.0
2023-01-31,10Y,baseline_all_10_pairs,-0.02035383390920975
2023-02-01,10Y,baseline_all_10_pairs,-0.011394580160004275
2023-02-02,10Y,baseline_all_10_pairs,-0.012887729212729293
2023-02-03,10Y,baseline_all_10_pairs,-0.006875991793438785
2023-02-06,10Y,baseline_all_10_pairs,-0.00648499250481005
2023-02-07,10Y,baseline_all_10_pairs,-0.012965172197666353
2023-02-08,10Y,baseline_all_10_pairs,-0.018591051326391606
2023-02-09,10Y,baseline_all_10_pairs,-0.010673427115774903
2023-02-10,10Y,baseline_all_10_pairs,-0.008090893191938675
2023-02-13,10Y,baseline_all_10_pairs,-0.003500936411094835
2023-02-14,10Y,baseline_all_10_pairs,-0.006389060768730026
2023-02-15,10Y,baseline_all_10_pairs,0.0
2023-02-16,10Y,baseline_all_10_pairs,-0.023312974398835284
2023-02-17,10Y,baseline_all_10_pairs,-0.020185669490722535
2023-02-20,10Y,baseline_all_10_pairs,-0.04012714398949335
2023-02-21,10Y,baseline_all_10_pairs,-0.04076083027017274
2023-02-22,10Y,baseline_all_10_pairs,-0.03042077080366079
2023-02-23,10Y,baseline_all_10_pairs,-0.04005334182679399
2023-02-24,10Y,baseline_all_10_pairs,-0.028181558290953368
2023-02-27,10Y,baseline_all_10_pairs,-0.027322160441856647
2023-02-28,10Y,baseline_all_10_pairs,-0.026032971046933917
2023-03-01,10Y,baseline_all_10_pairs,-0.02621856369208031
2023-03-02,10Y,baseline_all_10_pairs,-0.015611147441689344
2023-03-03,10Y,baseline_all_10_pairs,-0.01608413889409055
2023-03-06,10Y,baseline_all_10_pairs,-0.020507996044783483
2023-03-07,10Y,baseline_all_10_pairs,-0.017093091701578467
2023-03-08,10Y,baseline_all_10_pairs,-0.009251830525347726
2023-03-09,10Y,baseline_all_10_pairs,-0.009857104121604454
2023-03-10,10Y,baseline_all_10_pairs,-0.027554424598577376
2023-03-13,10Y,baseline_all_10_pairs,-0.009948256506335018
2023-03-14,10Y,baseline_all_10_pairs,-0.014377226008074118
2023-03-15,10Y,baseline_all_10_pairs,-0.0023957923934491143
2023-03-16,10Y,baseline_all_10_pairs,0.0
2023-03-17,10Y,baseline_all_10_pairs,0.0
2023-03-20,10Y,baseline_all_10_pairs,-0.0014999999999999458
2023-03-21,10Y,baseline_all_10_pairs,-0.0014999999999999458
2023-03-22,10Y,baseline_all_10_pairs,-0.0014999999999999458
2023-03-23,10Y,baseline_all_10_pairs,-0.0014999999999999458
2023-03-24,10Y,baseline_all_10_pairs,0.0
2023-03-27,10Y,baseline_all_10_pairs,0.0
2023-03-28,10Y,baseline_all_10_pairs,-0.0070256061909964584
2023-03-29,10Y,baseline_all_10_pairs,-0.010200371710332279
2023-03-30,10Y,baseline_all_10_pairs,-0.019927985708482643
2023-03-31,10Y,baseline_all_10_pairs,-0.008628849909870562
2023-04-03,10Y,baseline_all_10_pairs,-0.0037375050103978236
2023-04-04,10Y,baseline_all_10_pairs,-0.012956441887342907
2023-04-06,10Y,baseline_all_10_pairs,-0.01618400605090453
2023-04-07,10Y,baseline_all_10_pairs,-0.01643525592896089
2023-04-10,10Y,baseline_all_10_pairs,-0.003280647447381768
2023-04-11,10Y,baseline_all_10_pairs,-0.00899329739141097
2023-04-12,10Y,baseline_all_10_pairs,-0.022636267085796247
2023-04-13,10Y,baseline_all_10_pairs,-0.02544659211957856
2023-04-14,10Y,baseline_all_10_pairs,-0.023118562064278314
2023-04-17,10Y,baseline_all_10_pairs,-0.017895605012760774
2023-04-18,10Y,baseline_all_10_pairs,-0.016652647969188417
2023-04-19,10Y,baseline_all_10_pairs,-0.019251428693200845
2023-04-20,10Y,baseline_all_10_pairs,-0.028595069926996897
2023-04-21,10Y,baseline_all_10_pairs,-0.016499669171021747
2023-04-24,10Y,baseline_all_10_pairs,-0.02551322134080536
2023-04-25,10Y,baseline_all_10_pairs,0.0
2023-04-26,10Y,baseline_all_10_pairs,-0.005324457041943509
2023-04-27,10Y,baseline_all_10_pairs,0.0
2023-04-28,10Y,baseline_all_10_pairs,-0.004743914943046934
2023-05-04,10Y,baseline_all_10_pairs,0.0
2023-05-05,10Y,baseline_all_10_pairs,0.0
2023-05-08,10Y,baseline_all_10_pairs,0.0
2023-05-09,10Y,baseline_all_10_pairs,0.0
2023-05-10,10Y,baseline_all_10_pairs,-0.019479425579119858
2023-05-11,10Y,baseline_all_10_pairs,-0.02261257380590287
2023-05-12,10Y,baseline_all_10_pairs,-0.022750478320530343
2023-05-15,10Y,baseline_all_10_pairs,-0.008804629224985039
2023-05-16,10Y,baseline_all_10_pairs,0.0
2023-05-17,10Y,baseline_all_10_pairs,-0.01999966014798127
2023-05-18,10Y,baseline_all_10_pairs,-0.02896100361224041
2023-05-19,10Y,baseline_all_10_pairs,-0.03867114437123109
2023-05-22,10Y,baseline_all_10_pairs,-0.023934686588750975
2023-05-23,10Y,baseline_all_10_pairs,-0.02534546776996416
2023-05-24,10Y,baseline_all_10_pairs,-0.020789191686168107
2023-05-25,10Y,baseline_all_10_pairs,-0.01718627125864791
2023-05-26,10Y,baseline_all_10_pairs,-0.028025648499211298
2023-05-29,10Y,baseline_all_10_pairs,-0.03761008960297785
2023-05-30,10Y,baseline_all_10_pairs,-0.02306599576925694
2023-05-31,10Y,baseline_all_10_pairs,-0.01607144949362138
